customer_id,Recency,Frequency,Monetary,age,gender,shopping_mall,payment_method,category,is_churn,gender_code,shopping_mall_code,payment_method_code,category_code
C110392,418,2,15371.0,31,Female,Kanyon,Cash,Cosmetics,0,0,4,0,2
C110400,12,6,29948.0,60,Female,Kanyon,Cash,Shoes,0,0,4,0,4
C110458,365,1,4800.0,40,Male,Forum Istanbul,Cash,Clothing,1,1,2,0,1
C110465,248,2,7515.0,63,Female,Mall of Istanbul,Cash,Books,1,0,5,0,0
C110534,15,7,9106.0,54,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C110579,35,16,49098.0,44,Female,Zorlu Center,Credit Card,Clothing,0,0,9,1,1
C110595,88,13,13354.0,24,Male,Kanyon,Cash,Food & Beverage,0,1,4,0,3
C110742,72,3,19338.0,61,Male,Metrocity,Debit Card,Shoes,1,1,6,2,4
C110768,80,1,7500.0,46,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C110784,17,23,60464.0,41,Male,Metropol AVM,Credit Card,Clothing,1,1,7,1,1
C110855,67,3,5886.0,67,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C110864,289,7,23630.0,34,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C110960,107,3,4015.0,44,Female,Mall of Istanbul,Credit Card,Shoes,1,0,5,1,4
C110963,152,5,3982.0,35,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C111003,40,7,30635.0,68,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C111004,80,7,16918.0,30,Male,Metropol AVM,Cash,Clothing,0,1,7,0,1
C111077,135,4,8736.0,29,Female,Kanyon,Credit Card,Clothing,1,0,4,1,1
C111112,7,17,43540.0,44,Male,Istinye Park,Cash,Clothing,0,1,3,0,1
C111127,101,5,8628.0,56,Male,Kanyon,Debit Card,Clothing,1,1,4,2,1
C111176,87,8,40396.0,29,Male,Metrocity,Credit Card,Clothing,0,1,6,1,1
C111189,16,6,14436.0,29,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C111196,17,35,112391.0,56,Male,Istinye Park,Cash,Clothing,0,1,3,0,1
C111223,214,3,11980.0,48,Female,Istinye Park,Credit Card,Food & Beverage,0,0,3,1,3
C111262,136,4,7664.0,21,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C111282,4,18,54450.0,58,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C111309,169,6,22640.0,52,Male,Zorlu Center,Cash,Clothing,0,1,9,0,1
C111346,87,1,84.0,65,Male,Kanyon,Cash,Food & Beverage,1,1,4,0,3
C111359,72,5,17375.0,47,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C111377,68,12,40949.0,62,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C111386,14,9,20098.0,26,Female,Forum Istanbul,Cash,Clothing,1,0,2,0,1
C111399,65,1,572.0,24,Female,Mall of Istanbul,Debit Card,Toys,1,0,5,2,7
C111420,289,2,3024.0,39,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C111514,187,2,4805.0,32,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C111529,17,13,47545.0,67,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C111563,8,24,59858.0,43,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C111592,355,2,1205.0,25,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C111604,483,2,7800.0,41,Male,Zorlu Center,Cash,Clothing,1,1,9,0,1
C111612,584,3,29703.0,56,Female,Emaar Square Mall,Cash,Clothing,1,0,1,0,1
C111622,35,27,129954.0,24,Female,Istinye Park,Debit Card,Clothing,1,0,3,2,1
C111628,13,16,30334.0,19,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C111646,547,1,1015.0,31,Female,Metrocity,Credit Card,Cosmetics,0,0,6,1,2
C111658,19,13,34327.0,27,Male,Mall of Istanbul,Credit Card,Cosmetics,0,1,5,1,2
C111661,187,2,3900.0,46,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C111673,28,10,25013.0,53,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C111684,7,2,10465.0,23,Male,Metropol AVM,Cash,Cosmetics,1,1,7,0,2
C111803,42,4,2424.0,49,Female,Kanyon,Credit Card,Clothing,1,0,4,1,1
C111821,414,5,980.0,29,Female,Mall of Istanbul,Cash,Cosmetics,0,0,5,0,2
C111873,25,18,22326.0,30,Female,Mall of Istanbul,Credit Card,Food & Beverage,0,0,5,1,3
C111905,136,3,130.0,66,Male,Metropol AVM,Cash,Cosmetics,0,1,7,0,2
C111942,17,13,31483.0,29,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C111957,58,20,56937.0,29,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C112106,106,6,7948.0,55,Female,Kanyon,Debit Card,Toys,1,0,4,2,7
C112114,105,9,32886.0,49,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C112124,426,1,652.0,62,Male,Kanyon,Cash,Cosmetics,1,1,4,0,2
C112177,109,4,3994.0,52,Male,Istinye Park,Credit Card,Clothing,1,1,3,1,1
C112239,185,1,130.0,39,Female,Forum Istanbul,Cash,Food & Beverage,1,0,2,0,3
C112255,263,2,343.0,46,Female,Forum Istanbul,Cash,Food & Beverage,1,0,2,0,3
C112287,344,2,16055.0,31,Female,Metrocity,Credit Card,Shoes,1,0,6,1,4
C112375,46,14,24816.0,33,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C112439,212,4,3727.0,56,Female,Kanyon,Credit Card,Food & Beverage,1,0,4,1,3
C112441,58,9,28646.0,46,Male,Emaar Square Mall,Cash,Clothing,1,1,1,0,1
C112587,321,2,26404.0,25,Female,Mall of Istanbul,Cash,Shoes,1,0,5,0,4
C112646,120,1,130.0,42,Male,Emaar Square Mall,Cash,Food & Beverage,1,1,1,0,3
C112691,44,25,35159.0,24,Female,Kanyon,Cash,Cosmetics,0,0,4,0,2
C112806,525,2,4848.0,22,Male,Viaport Outlet,Cash,Clothing,1,1,8,0,1
C112856,237,10,46443.0,47,Male,Zorlu Center,Debit Card,Clothing,0,1,9,2,1
C112874,126,5,23267.0,32,Male,Cevahir AVM,Debit Card,Clothing,0,1,0,2,1
C112876,225,4,4238.0,59,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C112882,1,18,68097.0,47,Female,Zorlu Center,Cash,Clothing,0,0,9,0,1
C112929,11,5,5010.0,23,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C112993,167,1,15005.0,48,Female,Metrocity,Credit Card,Shoes,1,0,6,1,4
C113022,13,14,10669.0,24,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C113025,192,3,233.0,22,Female,Kanyon,Cash,Cosmetics,1,0,4,0,2
C113027,10,22,44617.0,43,Male,Forum Istanbul,Cash,Clothing,0,1,2,0,1
C113067,326,2,15010.0,53,Female,Metrocity,Cash,Food & Beverage,1,0,6,0,3
C113089,669,1,324.0,62,Female,Metropol AVM,Debit Card,Toys,1,0,7,2,7
C113157,10,16,44783.0,68,Female,Zorlu Center,Debit Card,Clothing,0,0,9,2,1
C113167,529,1,572.0,38,Male,Metropol AVM,Credit Card,Toys,1,1,7,1,7
C113179,10,15,15139.0,65,Male,Mall of Istanbul,Cash,Cosmetics,0,1,5,0,2
C113180,156,3,7524.0,32,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C113192,46,4,12706.0,39,Female,Metropol AVM,Cash,Shoes,0,0,7,0,4
C113200,36,18,30005.0,41,Female,Viaport Outlet,Cash,Clothing,0,0,8,0,1
C113204,205,1,300.0,45,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C113237,29,17,50888.0,30,Male,Metropol AVM,Credit Card,Clothing,1,1,7,1,1
C113263,17,2,3900.0,48,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C113264,3,32,90231.0,53,Male,Istinye Park,Debit Card,Clothing,0,1,3,2,1
C113278,11,21,41029.0,30,Female,Cevahir AVM,Cash,Cosmetics,0,0,0,0,2
C113281,21,1,1015.0,46,Male,Metrocity,Credit Card,Cosmetics,1,1,6,1,2
C113305,58,5,14839.0,44,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C113430,19,1,46.0,64,Male,Mall of Istanbul,Cash,Souvenir,1,1,5,0,5
C113436,297,1,295.0,22,Male,Mall of Istanbul,Credit Card,Souvenir,1,1,5,1,5
C113472,72,11,16160.0,28,Female,Forum Istanbul,Cash,Clothing,1,0,2,0,1
C113484,519,1,300.0,28,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C113517,139,2,2805.0,29,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C113602,693,2,18000.0,39,Male,Kanyon,Debit Card,Clothing,1,1,4,2,1
C113613,79,5,1541.0,59,Male,Cevahir AVM,Cash,Books,0,1,0,0,0
C113708,3,25,24510.0,28,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C113721,14,12,5026.0,22,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C113736,186,3,1030.0,54,Female,Emaar Square Mall,Cash,Cosmetics,1,0,1,0,2
C113738,90,7,15194.0,24,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C113765,15,12,28303.0,68,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C113782,73,16,37488.0,45,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C113810,251,2,3715.0,54,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C113865,25,21,73191.0,65,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C113946,126,10,32731.0,66,Female,Emaar Square Mall,Credit Card,Toys,0,0,1,1,7
C113957,282,8,11590.0,48,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C113966,2,29,80749.0,40,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C113970,79,4,9125.0,32,Female,Metropol AVM,Cash,Clothing,1,0,7,0,1
C114015,17,11,31006.0,65,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C114031,26,19,47652.0,50,Male,Forum Istanbul,Cash,Clothing,0,1,2,0,1
C114095,23,14,27214.0,51,Female,Mall of Istanbul,Credit Card,Food & Beverage,1,0,5,1,3
C114164,87,1,46.0,43,Female,Kanyon,Credit Card,Souvenir,1,0,4,1,5
C114212,158,1,2700.0,22,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C114226,13,17,61245.0,44,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C114294,7,18,59844.0,57,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C114354,6,13,22414.0,32,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C114364,34,5,15787.0,25,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C114378,659,1,1015.0,43,Male,Mall of Istanbul,Credit Card,Cosmetics,1,1,5,1,2
C114411,140,7,9812.0,26,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C114436,89,4,16284.0,52,Male,Metropol AVM,Credit Card,Clothing,0,1,7,1,1
C114440,79,2,1500.0,19,Male,Metropol AVM,Credit Card,Clothing,0,1,7,1,1
C114544,63,2,41255.0,42,Male,Metropol AVM,Cash,Shoes,1,1,7,0,4
C114629,501,2,17104.0,24,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C114657,152,7,20823.0,30,Female,Istinye Park,Credit Card,Clothing,0,0,3,1,1
C114662,4,6,997.0,49,Female,Cevahir AVM,Debit Card,Food & Beverage,0,0,0,2,3
C114720,50,24,24054.0,19,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C114756,137,5,3148.0,54,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C114762,1,15,67916.0,42,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C114766,69,2,624.0,46,Female,Cevahir AVM,Credit Card,Books,1,0,0,1,0
C114786,274,2,10203.0,51,Male,Metrocity,Cash,Clothing,1,1,6,0,1
C114805,582,1,652.0,26,Male,Kanyon,Credit Card,Cosmetics,1,1,4,1,2
C114933,214,5,27906.0,36,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C114935,13,15,30293.0,22,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C114995,40,1,162.0,60,Female,Mall of Istanbul,Credit Card,Cosmetics,1,0,5,1,2
C114998,17,20,61905.0,41,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C115001,10,8,13130.0,63,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C115087,579,1,4800.0,65,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C115135,34,13,22589.0,38,Female,Metropol AVM,Credit Card,Clothing,1,0,7,1,1
C115140,26,6,26517.0,28,Male,Cevahir AVM,Debit Card,Clothing,1,1,0,2,1
C115172,50,3,13199.0,24,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C115217,121,7,14085.0,26,Male,Zorlu Center,Debit Card,Clothing,0,1,9,2,1
C115230,134,5,8882.0,25,Female,Metropol AVM,Debit Card,Clothing,1,0,7,2,1
C115231,38,18,25915.0,43,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C115240,379,3,2562.0,61,Male,Cevahir AVM,Cash,Cosmetics,1,1,0,0,2
C115250,68,5,14285.0,37,Female,Istinye Park,Credit Card,Clothing,1,0,3,1,1
C115316,42,17,18252.0,39,Male,Mall of Istanbul,Cash,Cosmetics,0,1,5,0,2
C115329,175,2,9900.0,35,Male,Metropol AVM,Cash,Clothing,1,1,7,0,1
C115425,41,21,29725.0,43,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C115445,15,15,29006.0,23,Female,Zorlu Center,Debit Card,Clothing,0,0,9,2,1
C115526,85,23,30792.0,32,Female,Metrocity,Credit Card,Toys,0,0,6,1,7
C115704,581,2,2741.0,55,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C115735,442,1,15005.0,44,Female,Istinye Park,Debit Card,Shoes,1,0,3,2,4
C115744,634,1,366.0,22,Male,Mall of Istanbul,Cash,Cosmetics,1,1,5,0,2
C115952,16,21,33195.0,66,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C115960,18,10,34521.0,38,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C115961,22,19,31793.0,66,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C116015,62,14,39999.0,54,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C116019,113,2,16884.0,48,Female,Mall of Istanbul,Debit Card,Food & Beverage,1,0,5,2,3
C116050,26,14,25771.0,25,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C116102,50,8,16114.0,51,Male,Viaport Outlet,Cash,Clothing,0,1,8,0,1
C116105,114,13,48668.0,50,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C116107,3,39,71778.0,19,Female,Istinye Park,Credit Card,Food & Beverage,0,0,3,1,3
C116129,43,10,13078.0,38,Male,Metrocity,Debit Card,Clothing,1,1,6,2,1
C116209,122,8,28771.0,51,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C116300,92,3,1915.0,22,Male,Metropol AVM,Credit Card,Clothing,1,1,7,1,1
C116316,282,1,572.0,59,Female,Kanyon,Credit Card,Toys,1,0,4,1,7
C116368,376,2,15000.0,33,Female,Forum Istanbul,Debit Card,Clothing,1,0,2,2,1
C116389,4,7,7646.0,57,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C116412,51,21,22120.0,64,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C116441,21,28,30467.0,30,Female,Viaport Outlet,Credit Card,Clothing,0,0,8,1,1
C116515,162,2,2736.0,36,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C116536,5,21,35718.0,23,Male,Viaport Outlet,Credit Card,Clothing,0,1,8,1,1
C116570,368,9,41129.0,50,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C116590,2,17,15524.0,50,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C116594,26,24,75997.0,50,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C116606,43,28,91769.0,60,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C116665,3,13,25278.0,69,Female,Kanyon,Credit Card,Food & Beverage,0,0,4,1,3
C116690,39,13,31821.0,21,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C116721,102,10,62263.0,62,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C116730,36,4,23033.0,61,Male,Istinye Park,Cash,Cosmetics,1,1,3,0,2
C116758,156,7,6747.0,64,Male,Kanyon,Debit Card,Cosmetics,1,1,4,2,2
C116808,248,3,1460.0,27,Female,Metrocity,Debit Card,Food & Beverage,0,0,6,2,3
C116831,5,17,29387.0,53,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C116847,80,3,5851.0,22,Male,Forum Istanbul,Debit Card,Clothing,1,1,2,2,1
C116879,18,21,90554.0,43,Female,Zorlu Center,Credit Card,Shoes,1,0,9,1,4
C116960,22,16,56084.0,43,Female,Viaport Outlet,Cash,Clothing,1,0,8,0,1
C117004,21,4,7857.0,27,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C117052,1,20,79654.0,43,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C117102,627,1,1200.0,68,Male,Istinye Park,Debit Card,Clothing,1,1,3,2,1
C117147,17,4,17705.0,60,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C117325,83,6,4926.0,34,Male,Metropol AVM,Credit Card,Cosmetics,0,1,7,1,2
C117331,115,9,14960.0,62,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C117353,97,5,11340.0,48,Female,Zorlu Center,Debit Card,Cosmetics,0,0,9,2,2
C117358,285,3,10260.0,34,Female,Zorlu Center,Debit Card,Clothing,1,0,9,2,1
C117384,20,1,300.0,24,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C117551,66,5,36908.0,64,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C117572,151,13,42234.0,30,Male,Istinye Park,Cash,Clothing,0,1,3,0,1
C117597,3,10,7500.0,27,Female,Kanyon,Credit Card,Cosmetics,1,0,4,1,2
C117655,2,12,43664.0,69,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C117662,101,3,28991.0,67,Male,Kanyon,Debit Card,Clothing,1,1,4,2,1
C117700,6,4,16824.0,69,Female,Mall of Istanbul,Debit Card,Shoes,1,0,5,2,4
C117714,57,3,6651.0,32,Male,Istinye Park,Cash,Clothing,1,1,3,0,1
C117735,54,3,15300.0,54,Male,Kanyon,Credit Card,Clothing,1,1,4,1,1
C117752,62,10,30932.0,50,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C117829,350,2,341.0,44,Female,Metropol AVM,Cash,Clothing,1,0,7,0,1
C117849,2,22,46963.0,36,Male,Istinye Park,Cash,Clothing,0,1,3,0,1
C117877,62,13,38206.0,28,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C117904,26,27,68848.0,59,Male,Zorlu Center,Cash,Clothing,0,1,9,0,1
C118002,66,8,13071.0,56,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C118029,321,2,7505.0,62,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C118065,235,3,600.0,51,Male,Zorlu Center,Debit Card,Souvenir,0,1,9,2,5
C118085,20,11,15242.0,33,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C118158,1,11,35505.0,24,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C118172,323,1,1050.0,45,Male,Mall of Istanbul,Cash,Technology,1,1,5,0,6
C118191,95,3,8532.0,44,Female,Kanyon,Credit Card,Books,1,0,4,1,0
C118218,559,2,1852.0,53,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C118242,480,1,1050.0,45,Male,Metrocity,Credit Card,Technology,1,1,6,1,6
C118284,1,1,41.0,46,Male,Emaar Square Mall,Credit Card,Cosmetics,0,1,1,1,2
C118298,23,20,43537.0,32,Male,Emaar Square Mall,Cash,Food & Beverage,0,1,1,0,3
C118321,88,3,26334.0,60,Male,Metrocity,Cash,Food & Beverage,1,1,6,0,3
C118332,28,8,19370.0,29,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C118381,4,25,48153.0,35,Female,Viaport Outlet,Credit Card,Clothing,1,0,8,1,1
C118407,143,1,300.0,67,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C118412,136,13,22331.0,31,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C118413,334,4,3747.0,38,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C118484,6,21,59354.0,40,Male,Forum Istanbul,Credit Card,Clothing,0,1,2,1,1
C118524,23,22,63667.0,37,Male,Viaport Outlet,Credit Card,Clothing,1,1,8,1,1
C118572,133,4,22507.0,40,Male,Zorlu Center,Debit Card,Clothing,1,1,9,2,1
C118613,28,1,1050.0,62,Male,Emaar Square Mall,Credit Card,Technology,1,1,1,1,6
C118647,117,4,8535.0,29,Male,Kanyon,Cash,Books,1,1,4,0,0
C118729,496,3,10152.0,38,Female,Zorlu Center,Cash,Food & Beverage,1,0,9,0,3
C118742,71,1,188.0,36,Female,Istinye Park,Credit Card,Souvenir,1,0,3,1,5
C118792,34,24,49101.0,49,Male,Kanyon,Debit Card,Cosmetics,0,1,4,2,2
C118838,28,12,48150.0,24,Female,Zorlu Center,Credit Card,Toys,0,0,9,1,7
C118850,39,9,30964.0,36,Male,Mall of Istanbul,Credit Card,Food & Beverage,0,1,5,1,3
C118884,16,31,96046.0,44,Female,Istinye Park,Credit Card,Clothing,1,0,3,1,1
C118887,7,24,60777.0,23,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C118893,90,9,14778.0,46,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C118920,24,8,13103.0,68,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C118931,515,1,600.0,45,Male,Metrocity,Debit Card,Shoes,1,1,6,2,4
C118933,118,6,29965.0,58,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C119067,86,5,15294.0,48,Male,Cevahir AVM,Debit Card,Toys,1,1,0,2,7
C119094,533,2,17400.0,47,Female,Metrocity,Debit Card,Shoes,1,0,6,2,4
C119126,491,1,105.0,46,Female,Kanyon,Cash,Souvenir,1,0,4,0,5
C119187,23,24,57365.0,53,Female,Forum Istanbul,Cash,Clothing,0,0,2,0,1
C119302,496,1,48.0,51,Male,Viaport Outlet,Credit Card,Food & Beverage,1,1,8,1,3
C119309,420,2,1236.0,55,Male,Cevahir AVM,Credit Card,Clothing,1,1,0,1,1
C119318,8,27,65224.0,54,Male,Metropol AVM,Debit Card,Clothing,0,1,7,2,1
C119373,22,7,6598.0,51,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C119592,210,8,21507.0,25,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C119603,50,3,478.0,20,Male,Kanyon,Cash,Food & Beverage,1,1,4,0,3
C119622,25,10,22699.0,51,Male,Istinye Park,Cash,Clothing,1,1,3,0,1
C119648,20,12,31388.0,31,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C119655,419,2,618.0,51,Female,Metrocity,Debit Card,Souvenir,0,0,6,2,5
C119658,35,25,59316.0,42,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C119671,5,2,16962.0,32,Female,Istinye Park,Cash,Cosmetics,1,0,3,0,2
C119687,140,9,2858.0,22,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C119689,80,6,571.0,67,Female,Mall of Istanbul,Credit Card,Food & Beverage,0,0,5,1,3
C119774,115,4,2677.0,51,Male,Istinye Park,Debit Card,Clothing,0,1,3,2,1
C119811,33,17,50487.0,34,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C119859,36,1,1200.0,32,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C119861,150,10,30023.0,69,Male,Cevahir AVM,Debit Card,Clothing,0,1,0,2,1
C119923,80,21,82231.0,55,Male,Emaar Square Mall,Credit Card,Clothing,0,1,1,1,1
C119991,351,4,15900.0,45,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C120007,18,20,43858.0,30,Female,Kanyon,Cash,Cosmetics,0,0,4,0,2
C120022,300,1,4800.0,64,Female,Cevahir AVM,Credit Card,Clothing,1,0,0,1,1
C120024,120,7,8112.0,59,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C120312,188,7,9376.0,43,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C120337,344,4,4205.0,32,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C120363,230,5,2133.0,64,Male,Cevahir AVM,Cash,Toys,1,1,0,0,7
C120447,285,3,10218.0,65,Female,Cevahir AVM,Cash,Books,1,0,0,0,0
C120523,51,20,32750.0,42,Female,Metropol AVM,Debit Card,Toys,0,0,7,2,7
C120560,97,1,130.0,39,Female,Metrocity,Cash,Food & Beverage,0,0,6,0,3
C120562,64,28,117250.0,69,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C120569,29,17,29789.0,19,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C120628,27,24,60285.0,35,Male,Viaport Outlet,Debit Card,Clothing,0,1,8,2,1
C120654,10,9,10192.0,19,Female,Istinye Park,Credit Card,Clothing,0,0,3,1,1
C120683,39,5,39890.0,62,Female,Cevahir AVM,Debit Card,Shoes,1,0,0,2,4
C120685,13,15,16422.0,51,Female,Istinye Park,Credit Card,Food & Beverage,1,0,3,1,3
C120691,22,26,64850.0,59,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C120725,66,20,32520.0,18,Female,Istinye Park,Debit Card,Food & Beverage,0,0,3,2,3
C120773,679,1,380.0,40,Male,Kanyon,Cash,Books,1,1,4,0,0
C120779,74,13,28955.0,61,Male,Zorlu Center,Cash,Clothing,0,1,9,0,1
C120784,33,21,67744.0,30,Male,Forum Istanbul,Debit Card,Clothing,0,1,2,2,1
C120805,453,3,7551.0,38,Female,Viaport Outlet,Cash,Books,1,0,8,0,0
C120811,15,20,44973.0,51,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C120821,17,13,62284.0,65,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C120843,10,15,37424.0,48,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C120893,22,8,17891.0,62,Male,Cevahir AVM,Debit Card,Food & Beverage,0,1,0,2,3
C120899,27,28,94626.0,41,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C120918,94,13,51638.0,22,Female,Emaar Square Mall,Credit Card,Shoes,1,0,1,1,4
C120951,96,1,600.0,56,Male,Mall of Istanbul,Cash,Shoes,1,1,5,0,4
C121003,475,2,2862.0,44,Female,Istinye Park,Credit Card,Clothing,0,0,3,1,1
C121078,119,6,10536.0,49,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C121090,45,24,72904.0,59,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C121101,395,2,605.0,45,Male,Istinye Park,Cash,Food & Beverage,1,1,3,0,3
C121142,430,1,20.0,42,Male,Mall of Istanbul,Cash,Food & Beverage,1,1,5,0,3
C121153,177,5,13388.0,60,Male,Mall of Istanbul,Cash,Shoes,0,1,5,0,4
C121171,231,3,6110.0,51,Male,Mall of Istanbul,Cash,Cosmetics,0,1,5,0,2
C121219,97,5,7110.0,36,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C121247,640,2,56.0,48,Female,Metrocity,Credit Card,Food & Beverage,0,0,6,1,3
